Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
1229,-0.578608,-0.31478,0.379348,-0.978968,-0.055783,-0.042053,-33.840694,-1.017102,-1.411822
1230,-0.578608,-0.31478,0.379348,-0.96692,-0.05498,-0.048479,-28.364668,2.193055,-1.097109
1231,-0.578608,-0.319568,0.392429,-0.959693,-0.054176,-0.038037,-27.672359,-1.2059,-0.908311
1232,-0.585509,-0.326749,0.410743,-0.959693,-0.041327,-0.046872,-26.917019,1.815459,-1.600768
1233,-0.580908,-0.324355,0.431672,-0.963709,-0.032492,-0.059721,-26.602306,-0.009933,-1.537737
1234,-0.576307,-0.321961,0.40551,-0.954071,-0.046949,-0.067752,-27.735243,-0.70239,-0.530716
1235,-0.578608,-0.33393,0.381965,-0.951662,-0.05498,-0.035628,-28.994091,1.437715,-1.663651
1236,-0.578608,-0.33393,0.381965,-0.980573,-0.046949,-0.05169,-29.056978,0.682375,-1.852449
1237,-0.590111,-0.341111,0.395046,-0.981377,-0.048554,-0.023582,-30.44174,-0.009933,-1.348939
1238,-0.592411,-0.336324,0.429056,-0.965315,-0.046145,-0.052494,-30.190062,2.06714,-0.971194
1239,-0.580908,-0.343505,0.392429,-0.9613,-0.034099,-0.039644,-29.120007,-0.639358,-1.537737
1240,-0.583209,-0.350687,0.387197,-0.973346,-0.050161,-0.043659,-30.693569,1.248917,-1.852449
1241,-0.592411,-0.357868,0.402894,-0.974953,-0.049358,-0.048479,-30.88237,-0.387677,-1.411822
1242,-0.592411,-0.345899,0.400278,-0.978164,-0.055783,-0.01796,-28.049955,-0.135848,-2.041247
1243,-0.592411,-0.345899,0.400278,-0.966118,-0.045343,-0.054903,-28.364668,0.430694,-0.782397
1244,-0.597013,-0.350687,0.389813,-0.950056,-0.038917,-0.033219,-30.693569,0.241748,-1.223024
1245,-0.590111,-0.357868,0.381965,-0.953269,-0.038114,-0.05651,-30.630688,0.997087,-1.600768
1246,-0.585509,-0.367443,0.402894,-0.962904,-0.046145,-0.044463,-33.4631,0.304779,-1.160141
1247,-0.58781,-0.37223,0.392429,-0.9613,-0.039721,-0.054903,-36.106712,1.374832,-1.348939
1248,-0.590111,-0.374624,0.410743,-0.970133,-0.046145,-0.035628,-41.268028,0.115982,-2.230194
1249,-0.590111,-0.374624,0.410743,-0.989408,-0.030083,-0.01796,-39.505669,2.130172,-1.663651
1250,-0.590111,-0.381806,0.384581,-0.986999,-0.04213,-0.03081,-35.729118,-0.009933,-1.474854
1251,-0.590111,-0.377018,0.400278,-0.967724,-0.040523,-0.028401,-35.414406,1.878342,-2.104279
1252,-0.592411,-0.374624,0.40551,-0.983786,-0.007597,-0.06695,-37.617393,-0.198731,-2.104279
1253,-0.585509,-0.386593,0.379348,-0.980573,-0.058996,-0.020369,-43.974678,-0.324646,-1.348939
1254,-0.585509,-0.386593,0.418591,-0.988604,-0.047752,-0.029204,-41.897453,2.696565,-2.481874
1255,-0.58781,-0.39138,0.408127,-0.99503,-0.050161,-0.050888,-37.302681,-0.954071,-2.167162
1256,-0.58781,-0.39138,0.408127,-0.973346,-0.048554,-0.009929,-37.113735,1.626513,-1.160141
1257,-0.592411,-0.400956,0.400278,-0.991817,-0.044539,-0.04125,-38.183788,1.374832,-1.789566
1258,-0.58781,-0.400956,0.408127,-0.996637,-0.049358,-0.048479,-39.820381,-1.394698,-2.355959
1259,-0.585509,-0.405743,0.397662,-0.974953,-0.03169,-0.054903,-40.638603,2.633682,-2.167162
1260,-0.590111,-0.422499,0.40551,-0.95648,-0.041327,-0.020369,-40.197979,-0.765273,-1.160141
1261,-0.583209,-0.422499,0.431672,-0.960495,-0.041327,-0.030006,-34.596035,1.752427,-1.474854
1262,-0.583209,-0.422499,0.431672,-0.965315,-0.037312,-0.022779,-34.53315,0.05295,-0.656482
1263,-0.597013,-0.424893,0.402894,-0.982984,-0.068633,-0.027597,-37.302681,-0.576475,-2.481874
1264,-0.583209,-0.429681,0.400278,-0.992619,-0.04213,-0.052494,-37.994991,1.374832,-1.223024
1265,-0.592411,-0.439256,0.384581,-0.968526,-0.034099,-0.002702,-34.973778,0.682375,-1.411822
1266,-0.590111,-0.434468,0.40551,-0.963709,-0.049358,-0.021173,-35.477287,0.997087,-1.285907
1267,-0.590111,-0.446437,0.395046,-0.991015,-0.055783,-0.047675,-37.932106,-0.45056,-2.670672
1268,-0.590111,-0.446437,0.395046,-0.974953,-0.050965,-0.045266,-40.261009,1.374832,-2.481874
1269,-0.580908,-0.448831,0.408127,-0.968526,-0.033297,-0.046068,-40.009178,0.304779,-2.041247
1270,-0.592411,-0.4608,0.408127,-0.966118,-0.040523,-0.036432,-36.48431,-0.45056,-2.041247
1271,-0.585509,-0.458406,0.397662,-0.968526,-0.034099,-0.058116,-35.162575,1.500747,-0.719514
1272,-0.58781,-0.465587,0.413359,-0.94604,-0.022855,-0.037235,-33.589012,0.115982,-1.223024
1273,-0.58781,-0.465587,0.418591,-0.946843,-0.046145,-0.039644,-38.120903,0.178865,-1.663651
1274,-0.583209,-0.467981,0.421208,-0.969331,-0.046145,-0.034022,-40.323891,1.060119,-2.733704
1275,-0.583209,-0.467981,0.421208,-0.964511,-0.035705,-0.048479,-38.120903,0.493577,-1.348939
1276,-0.578608,-0.472769,0.408127,-0.962904,-0.034099,-0.050888,-35.036663,1.248917,-1.978364
1277,-0.583209,-0.475162,0.381965,-0.94604,-0.026068,-0.025188,-32.20425,0.304779,-1.285907
1278,-0.58781,-0.467981,0.397662,-0.965315,-0.039721,-0.020369,-31.637707,-0.072965,-1.600768
1279,-0.580908,-0.484737,0.395046,-0.967724,-0.04213,-0.021173,-36.358543,0.80829,-1.348939
1280,-0.583209,-0.494313,0.413359,-0.973346,-0.054176,-0.034022,-38.120903,1.500747,-1.978364
1281,-0.583209,-0.494313,0.413359,-0.982984,-0.050965,-0.054903,-41.77169,-0.135848,-2.733704
1282,-0.585509,-0.491919,0.389813,-0.970937,-0.071042,-0.037235,-45.422325,0.745407,-2.041247
1283,-0.58781,-0.489525,0.408127,-0.970133,-0.057389,-0.05169,-41.582741,2.885512,-1.915481
1284,-0.590111,-0.501494,0.389813,-0.973346,-0.018839,-0.013142,-35.603203,-0.513443,-1.097109
1285,-0.58781,-0.506281,0.400278,-0.972542,-0.038917,-0.037235,-33.651897,0.367662,-1.411822
1286,-0.58781,-0.511069,0.397662,-0.987801,-0.038917,-0.035628,-32.330162,1.689544,-1.600768
1287,-0.585509,-0.513463,0.397662,-0.979771,-0.051767,-0.050888,-33.400215,-1.457581,-1.160141
1288,-0.585509,-0.513463,0.397662,-0.984588,-0.055783,-0.032417,-34.344353,1.123002,-1.474854
1289,-0.585509,-0.515856,0.402894,-0.981377,-0.044539,-0.017157,-34.344353,0.619492,-1.789566
1290,-0.580908,-0.523038,0.389813,-0.982984,-0.054176,-0.061328,-28.868177,0.493577,-1.915481
1291,-0.58781,-0.535006,0.395046,-0.970133,-0.041327,-0.025991,-26.16168,0.367662,-1.789566
1292,-0.592411,-0.51825,0.397662,-0.959693,-0.046145,-0.042053,-27.42053,0.115982,-1.411822
1293,-0.576307,-0.532613,0.408127,-0.982984,-0.037312,-0.021173,-33.2743,0.178865,-1.789566
1294,-0.576307,-0.532613,0.408127,-0.970937,-0.039721,-0.052494,-34.344353,0.115982,-1.034226
1295,-0.580908,-0.539794,0.392429,-0.963709,-0.047752,-0.019566,-36.169598,-0.954071,-1.285907
1296,-0.585509,-0.539794,0.395046,-0.988604,-0.042934,-0.034022,-35.917915,0.178865,-1.223024
1297,-0.594712,-0.549369,0.400278,-0.977362,-0.053374,-0.060525,-33.840694,-0.70239,-0.719514
1298,-0.583209,-0.542188,0.408127,-0.955678,-0.046949,-0.020369,-33.085358,0.745407,-1.285907
1299,-0.592411,-0.55655,0.381965,-0.974149,-0.029281,-0.036432,-32.518963,-0.576475,-1.663651
1300,-0.592411,-0.55655,0.381965,-0.954873,-0.040523,-0.046872,-33.903725,0.05295,-1.852449
1301,-0.592411,-0.551763,0.408127,-0.966118,-0.022855,-0.064541,-35.036663,0.682375,-1.726534
1302,-0.594712,-0.558944,0.40551,-0.957284,-0.030083,-0.033219,-32.14122,-0.765273,-1.411822
1303,-0.590111,-0.582882,0.384581,-0.965315,-0.03169,-0.047675,-27.672359,0.556609,-1.537737
1304,-0.594712,-0.570913,0.402894,-0.976557,-0.036508,-0.052494,-25.217543,-1.394698,-1.285907
1305,-0.601614,-0.578094,0.376732,-0.974149,-0.048554,-0.035628,-23.329119,-0.072965,-1.285907
1306,-0.599313,-0.575701,0.436905,-0.952465,-0.040523,-0.027597,-19.993195,0.80829,-0.404801
1307,-0.599313,-0.575701,0.436905,-0.970937,-0.005991,-0.05169,-18.734344,2.004257,0.098709
1308,-0.601614,-0.575701,0.400278,-0.952465,0.009269,-0.083816,-14.957644,1.374832,0.035826
1309,-0.592411,-0.585276,0.384581,-0.9613,-0.030886,-0.038037,-14.642934,1.56363,0.035826
1310,-0.590111,-0.578094,0.3715,-0.99503,-0.071845,0.071987,-13.761827,-2.275953,0.287656
1311,-0.590111,-0.580488,0.381965,-0.92275,-0.006793,0.038257,-1.865485,6.724945,2.050016
1312,-0.597013,-0.580488,0.389813,-0.951662,-0.035705,-0.058116,-4.446218,5.403212,-0.845429
1313,-0.597013,-0.580488,0.389813,-0.974149,-0.03169,-0.055705,-8.222768,-8.192608,-1.600768
1314,-0.592411,-0.570913,0.384581,-0.969331,0.002845,0.006133,-8.78931,1.815459,-1.223024
1315,-0.590111,-0.575701,0.387197,-0.950858,-0.024461,-0.070965,-9.104023,5.214414,-0.341769
1316,-0.597013,-0.573307,0.376732,-0.943631,-0.015628,-0.089436,-10.425756,0.178865,-0.341769
1317,-0.597013,-0.578094,0.395046,-1.012699,-0.030886,-0.021173,-12.628743,-5.485961,-0.027057
1318,-0.592411,-0.578094,0.395046,-0.929978,-0.041327,0.016573,-6.900886,3.074309,-0.782397
1319,-0.592411,-0.578094,0.395046,-0.948449,-0.029281,-0.068556,-9.859213,5.717924,-1.160141
1320,-0.594712,-0.590063,0.384581,-0.970133,-0.028477,-0.064541,-15.524189,-4.353026,-0.845429
1321,-0.590111,-0.592457,0.400278,-0.958087,-0.010808,0.006935,-24.462202,-6.052503,-1.160141
1322,-0.585509,-0.597244,0.408127,-1.008683,-0.078269,-0.023582,-25.972881,1.941225,-2.607789
1323,-0.597013,-0.597244,0.381965,-0.962102,-0.090317,0.055925,-32.518963,-4.47894,-3.237214
1324,-0.594712,-0.602032,0.363651,-0.883397,0.018907,-0.164929,-40.827404,19.754223,-5.125489
1325,-0.590111,-0.602032,0.363651,-0.970937,0.108051,-0.109515,-43.219337,22.146156,-0.216004
1326,-0.590111,-0.602032,0.363651,-0.974149,-0.0863,-0.062132,-35.162575,3.57782,-3.614959
1327,-0.592411,-0.611607,0.35057,-0.979771,-0.009202,-0.054903,-28.049955,-19.459524,-2.607789
1328,-0.592411,-0.60682,0.400278,-0.965315,-0.014021,-0.07498,-29.056978,-31.166918,-0.152972
1329,-0.58781,-0.60682,0.381965,-0.91231,-0.132881,0.051108,-33.714928,1.878342,-5.566116
1330,-0.590111,-0.611607,0.389813,-1.106661,-0.070238,-0.109515,-34.721951,18.117777,-1.663651
1331,-0.592411,-0.630757,0.400278,-1.055262,-0.092726,-0.099878,-41.268028,12.201122,-2.796587
1332,-0.592411,-0.630757,0.400278,-1.030367,-0.05257,-0.086225,-42.338081,-7.5003,-2.355959
1333,-0.590111,-0.623576,0.358419,-0.998241,-0.033297,-0.084618,-41.834572,-20.088949,-1.411822
1334,-0.594712,-0.633151,0.374116,-0.905885,-0.067027,0.019786,-45.233528,-1.520613,-1.600768
1335,-0.594712,-0.640332,0.387197,-1.075339,-0.046145,-0.040448,-45.611122,13.900599,-3.992554
1336,-0.597013,-0.649907,0.381965,-1.004668,-0.002777,-0.084618,-48.56945,5.277297,-0.530716
1337,-0.58781,-0.64512,0.374116,-0.962102,-0.026068,-0.042053,-46.55526,-9.073862,-0.971194
1338,-0.590111,-0.640332,0.376732,-0.979771,-0.015628,0.020588,-45.233528,-4.73077,-1.223024
1339,-0.590111,-0.640332,0.376732,-1.023138,-0.064618,-0.073374,-48.380653,10.37573,-0.908311
1340,-0.599313,-0.64512,0.387197,-1.019925,-0.042934,-0.076587,-51.464893,2.255938,-2.481874
1341,-0.597013,-0.654695,0.374116,-1.007879,-0.050161,-0.072572,-50.331959,-6.996641,-1.600768
1342,-0.597013,-0.652301,0.374116,-0.980573,-0.034901,0.005331,-57.570496,3.57782,-1.600768
1343,-0.592411,-0.666664,0.381965,-0.951662,-0.034901,-0.027597,-57.885204,5.088499,-2.922502
1344,-0.597013,-0.68342,0.366267,-0.95648,-0.014021,-0.053297,-56.18573,-5.926589,-1.663651
1345,-0.597013,-0.68342,0.366267,-0.941221,-0.047752,-0.000291,-48.947193,2.696565,-3.174331
1346,-0.590111,-0.681026,0.366267,-0.991817,-0.034099,-0.050888,-43.785881,4.144361,-1.915481
1347,-0.590111,-0.68342,0.366267,-0.978164,-0.030886,-0.067752,-43.156456,-3.282973,-1.034226
1348,-0.592411,-0.692995,0.376732,-1.002257,-0.049358,-0.021975,-37.491478,1.689544,-1.789566
1349,-0.590111,-0.695389,0.353187,-0.917128,-0.035705,-0.042857,-34.53315,2.885512,-0.845429
1350,-0.599313,-0.70257,0.361035,-0.970937,-0.034099,-0.022779,-34.973778,-2.905378,-1.852449
1351,-0.599313,-0.70257,0.361035,-1.009485,-0.042934,-0.03081,-37.491478,3.57782,-0.530716
1352,-0.597013,-0.709751,0.340106,-0.959693,-0.046145,-0.026795,-40.764519,-0.45056,-3.048416
1353,-0.601614,-0.712145,0.345338,-0.978164,-0.039721,-0.049281,-38.058022,0.241748,-1.034226
1354,-0.601614,-0.724114,0.35057,-0.952465,-0.048554,-0.039644,-37.743309,1.437715,-2.230194
1355,-0.603914,-0.72172,0.381965,-0.980573,-0.073451,-0.061328,-33.714928,-0.765273,-2.104279
1356,-0.608516,-0.724114,0.358419,-0.999045,-0.034099,-0.042857,-28.67938,2.193055,-1.663651
1357,-0.608516,-0.736083,0.35057,-0.9613,-0.038114,-0.048479,-24.839798,-2.338835,-1.034226
1358,-0.608516,-0.736083,0.35057,-0.954071,-0.008399,-0.077389,-25.40634,1.56363,-1.600768
1359,-0.599313,-0.731295,0.355803,-0.957284,-0.047752,-0.043659,-26.853989,-0.639358,-1.726534
1360,-0.603914,-0.736083,0.340106,-0.976557,-0.046145,-0.040448,-28.490582,1.123002,-1.160141
1361,-0.608516,-0.738477,0.363651,-0.979771,-0.033297,-0.05651,-23.832777,-0.765273,-1.726534
1362,-0.597013,-0.74087,0.332257,-0.972542,-0.048554,-0.048479,-23.329119,1.56363,-1.411822
1363,-0.594712,-0.745658,0.332257,-0.966118,-0.044539,-0.021173,-23.203352,-0.261763,-1.223024
1364,-0.594712,-0.745658,0.332257,-0.980573,-0.030083,-0.044463,-21.440844,1.060119,-1.348939
1365,-0.597013,-0.724114,0.340106,-0.969331,-0.038114,-0.055705,-18.671314,-0.324646,-1.097109
1366,-0.594712,-0.733689,0.332257,-0.962102,-0.038114,-0.038841,-19.36377,0.619492,-1.034226
1367,-0.597013,-0.736083,0.347954,-0.978164,-0.02687,-0.034022,-17.286549,-0.639358,-0.845429
1368,-0.597013,-0.736083,0.347954,-0.963709,-0.034901,-0.048479,-19.237854,1.060119,-1.285907
1369,-0.599313,-0.745658,0.342722,-0.966118,-0.027674,-0.045266,-26.539276,0.05295,-1.789566
1370,-0.601614,-0.74087,0.340106,-0.986195,-0.024461,-0.059721,-33.022472,0.178865,-1.726534
1371,-0.601614,-0.74087,0.340106,-0.974953,-0.019644,-0.061328,-36.48431,1.500747,-0.467684
1372,-0.603914,-0.733689,0.31656,-0.95648,-0.019644,-0.054101,-34.721951,1.500747,-1.348939
1373,-0.594712,-0.74087,0.324408,-0.952465,-0.034901,-0.050085,-28.868177,3.703735,-1.034226
1374,-0.599313,-0.743264,0.327025,-0.993423,-0.049358,-0.039644,-22.259214,1.060119,0.979964
1375,-0.601614,-0.755233,0.332257,-0.989408,-0.104773,-0.025991,-19.237854,2.570799,-2.041247
1376,-0.608516,-0.750446,0.308711,-0.986999,-0.07586,-0.025991,-16.971836,-2.212921,-0.845429
1377,-0.608516,-0.750446,0.308711,-0.975755,-0.048554,-0.044463,-9.355703,1.815459,-1.537737
1378,-0.601614,-0.762414,0.329641,-0.988604,-0.037312,-0.076587,-7.27863,-0.072965,-0.593599
1379,-0.608516,-0.757627,0.321792,-0.962904,-0.049358,-0.030006,-9.607533,-1.646528,-0.467684
1380,-0.594712,-0.762414,0.340106,-0.985393,-0.050965,-0.035628,-10.740468,0.619492,-0.971194
1381,-0.599313,-0.757627,0.324408,-0.966118,-0.05257,-0.062132,-11.873552,-0.324646,-1.160141
1382,-0.599313,-0.752839,0.342722,-0.960495,-0.036508,-0.034022,-13.635913,0.367662,-1.852449
1383,-0.599313,-0.752839,0.342722,-0.958889,-0.034099,-0.057312,-16.783039,-0.70239,-2.104279
1384,-0.592411,-0.760021,0.311327,-0.974149,-0.045343,-0.034022,-16.971836,-0.891188,-1.348939
1385,-0.594712,-0.757627,0.321792,-0.991817,-0.024461,-0.058116,-18.986027,-0.135848,-1.726534
1386,-0.603914,-0.760021,0.311327,-0.959693,-0.040523,-0.042857,-21.252045,0.80829,-2.041247
1387,-0.606215,-0.769596,0.313944,-0.960495,-0.022052,-0.047675,-20.056078,-1.583496,-0.404801
1388,-0.606215,-0.769596,0.319176,-0.966118,-0.018037,-0.074178,-19.930313,1.815459,-1.160141
1389,-0.590111,-0.767202,0.308711,-0.958087,-0.05498,-0.039644,-24.588118,-1.331815,-0.530716
1390,-0.590111,-0.767202,0.308711,-0.972542,-0.033297,-0.060525,-24.084457,1.060119,-2.104279
1391,-0.601614,-0.783958,0.319176,-0.985393,-0.041327,-0.057312,-24.525085,-0.639358,-0.845429
1392,-0.601614,-0.779171,0.308711,-0.974149,-0.038114,-0.040448,-26.098648,1.374832,-1.097109
1393,-0.594712,-0.779171,0.308711,-0.965315,-0.040523,-0.040448,-25.846968,-0.198731,-1.034226
1394,-0.597013,-0.783958,0.29563,-0.97174,-0.01643,-0.046872,-25.280426,0.619492,-0.593599
1395,-0.603914,-0.786352,0.31656,-0.983786,-0.02687,-0.069358,-25.721052,0.178865,-1.285907
1396,-0.603914,-0.786352,0.31656,-0.967724,-0.045343,-0.031613,-25.15451,0.556609,-1.726534
1397,-0.606215,-0.781565,0.332257,-0.955678,-0.034099,-0.057312,-25.091627,-1.017102,-0.467684
1398,-0.603914,-0.788746,0.308711,-0.969331,-0.032492,-0.034826,-24.273405,-1.331815,-0.845429
1399,-0.597013,-0.795927,0.290398,-0.965315,-0.033297,-0.037235,-25.783936,1.248917,-2.104279
1400,-0.58781,-0.79114,0.277317,-0.966118,-0.029281,-0.046068,-27.861156,-1.70941,-1.160141
1401,-0.597013,-0.803108,0.29563,-1.003863,-0.017235,-0.047675,-34.407238,1.815459,-2.355959
1402,-0.597013,-0.803108,0.29563,-0.96692,-0.010808,-0.074178,-39.127926,0.619492,-0.530716
1403,-0.597013,-0.798321,0.29563,-0.96692,-0.088711,-0.001898,-43.471169,0.997087,-0.908311
1404,-0.58781,-0.800715,0.308711,-0.978164,-0.000369,-0.073374,-43.345253,1.186034,-1.600768
1405,-0.599313,-0.803108,0.298246,-0.960495,-0.092726,-0.050888,-38.813213,-1.2059,-2.041247
1406,-0.592411,-0.800715,0.277317,-1.012699,-0.025266,-0.003504,-24.776915,1.3118,-1.097109
1407,-0.601614,-0.81029,0.29563,-0.960495,-0.035705,-0.050085,-14.957644,3.200224,-1.978364
1408,-0.594712,-0.812684,0.308711,-0.980573,-0.033297,-0.050085,-11.558691,-2.779463,-0.090089
1409,-0.594712,-0.812684,0.308711,-0.96692,-0.042934,-0.042053,-9.985128,2.507767,-0.719514
1410,-0.590111,-0.822258,0.300863,-0.962904,-0.043736,-0.044463,-11.118213,-1.583496,-1.160141
1411,-0.590111,-0.812684,0.287782,-0.975755,-0.028477,-0.019566,-12.314031,0.745407,-1.034226
1412,-0.590111,-0.817471,0.285165,-0.973346,-0.044539,-0.061328,-17.160782,-0.387677,-0.656482
1413,-0.597013,-0.803108,0.300863,-0.949253,-0.030083,-0.044463,-26.16168,0.115982,-0.530716
1414,-0.599313,-0.812684,0.274701,-0.96692,-0.010006,-0.042053,-28.742262,0.493577,-2.293077
1415,-0.599313,-0.812684,0.274701,-0.962102,-0.032492,-0.037235,-30.001261,0.997087,-1.852449
1416,-0.583209,-0.81029,0.272084,-0.981377,-0.038917,-0.049281,-26.791105,0.682375,-2.104279
1417,-0.592411,-0.824652,0.279933,-0.978968,-0.026068,-0.000291,-21.755556,1.752427,-0.656482
1418,-0.592411,-0.82944,0.26162,-0.970133,-0.026068,-0.042857,-16.405441,1.123002,-0.971194
1419,-0.597013,-0.827046,0.269468,-0.973346,-0.028477,-0.042857,-14.894763,3.57782,-2.041247
1420,-0.597013,-0.839015,0.266852,-0.967724,-0.047752,-0.039644,-15.398274,-0.324646,-1.285907
1421,-0.601614,-0.82944,0.274701,-0.973346,-0.032492,-0.022779,-16.657124,-0.135848,-1.348939
1422,-0.601614,-0.82944,0.274701,-0.964511,-0.032492,-0.04125,-20.685503,-0.576475,-1.411822
1423,-0.599313,-0.834227,0.272084,-0.975755,-0.042934,-0.052494,-23.832777,-1.835325,-1.097109
1424,-0.592411,-0.836621,0.277317,-0.966118,-0.020446,-0.053297,-21.503876,-0.072965,-0.090089
1425,-0.599313,-0.836621,0.285165,-0.958889,-0.063011,-0.034826,-22.007385,-2.024123,-1.474854
1426,-0.599313,-0.84859,0.272084,-0.992619,-0.032492,-0.049281,-22.196182,0.05295,-1.097109
1427,-0.599313,-0.839015,0.256387,-0.951662,-0.047752,-0.023582,-24.021576,0.619492,-1.285907
1428,-0.599313,-0.839015,0.256387,-0.989408,-0.032492,-0.042053,-23.455032,0.997087,-2.230194
1429,-0.597013,-0.841409,0.26162,-0.966118,-0.038917,-0.030006,-22.63681,1.815459,-2.293077
1430,-0.590111,-0.839015,0.253771,-0.974953,-0.034901,-0.058919,-24.651001,1.186034,-1.915481
1431,-0.597013,-0.831834,0.238074,-0.962904,-0.02687,-0.030006,-30.315975,-0.198731,-1.285907
1432,-0.592411,-0.843802,0.259003,-0.95648,-0.045343,-0.03081,-37.239651,-2.71658,-0.467684
1433,-0.594712,-0.846196,0.251155,-0.943631,0.013284,-0.033219,-43.596931,-3.408888,-1.978364
1434,-0.594712,-0.846196,0.251155,-0.917932,-0.012415,-0.073374,-50.331959,3.263107,-1.223024
1435,-0.599313,-0.84859,0.256387,-1.007879,-0.030083,-0.061328,-62.228302,-4.227111,-2.041247
1436,-0.594712,-0.858165,0.253771,-1.056066,0.010071,-0.01796,-76.894028,-1.70941,-0.530716
1437,-0.585509,-0.850984,0.211912,-0.931585,-0.047752,-0.096664,-85.265495,1.186034,0.476453
1438,-0.592411,-0.860559,0.24069,-0.987801,-0.032492,0.011755,-93.825912,0.871322,-2.167162
1439,-0.583209,-0.872528,0.222377,-0.897854,0.012482,-0.075785,-98.798431,2.759597,-3.803756
1440,-0.594712,-0.870134,0.230225,-0.999045,-0.050965,-0.054101,-95.084763,-3.97543,-4.810777
1441,-0.594712,-0.870134,0.230225,-0.96692,-0.038917,-0.021173,-80.230095,8.613369,-4.118469
1442,-0.597013,-0.874921,0.214528,-1.094615,-0.035705,0.014164,-48.758396,3.57782,-9.783295
1443,-0.583209,-0.88689,0.196215,-1.072931,-0.046145,-0.034022,-18.230835,1.186034,0.413422
1444,-0.583209,-0.889284,0.190982,-0.970937,-0.029281,-0.017157,-8.726278,1.689544,-0.278886
1445,-0.590111,-0.884496,0.188366,-0.980573,-0.018839,-0.066147,-8.411566,2.570799,-1.097109
1446,-0.592411,-0.891678,0.180518,-0.948449,-0.035705,-0.036432,-13.132402,1.060119,-1.348939
1447,-0.592411,-0.891678,0.180518,-0.94604,-0.034099,-0.029204,-17.160782,-3.22009,0.035826
1448,-0.592411,-0.889284,0.183134,-1.048035,-0.003582,-0.001898,-23.203352,-4.667738,0.665251
1449,-0.594712,-0.898859,0.222377,-0.975755,-0.049358,-0.071767,-26.413361,7.165572,0.854049
1450,-0.597013,-0.901253,0.201447,-0.970937,-0.010808,-0.054101,-23.455032,-2.275953,-2.544906
1451,-0.603914,-0.903647,0.20668,-0.960495,-0.013217,-0.015551,-24.776915,-1.96124,-0.027057
1452,-0.594712,-0.901253,0.188366,-0.962102,-0.036508,-0.048479,-25.846968,5.277297,-2.859619
1453,-0.601614,-0.908434,0.177901,-0.989408,-0.029281,-0.0798,-27.483414,-2.905378,-1.978364
1454,-0.601614,-0.908434,0.177901,-0.958889,-0.03169,-0.020369,-27.609327,3.829649,-1.726534
1455,-0.603914,-0.894072,0.201447,-0.934796,-0.025266,-0.057312,-29.560637,1.060119,-1.600768
1456,-0.597013,-0.90604,0.172669,-0.991817,-0.034901,-0.004307,-34.344353,2.759597,-3.1113
1457,-0.603914,-0.920403,0.180518,-0.938812,0.000434,-0.083816,-34.847862,7.606199,-4.181352
1458,-0.594712,-0.915615,0.18575,-0.921947,-0.013217,-0.063736,-40.072212,3.011277,-3.363129
1459,-0.594712,-0.915615,0.16482,-0.991015,-0.015628,-0.034022,-49.891331,4.459074,-3.803756
1460,-0.594712,-0.915615,0.16482,-0.942827,-0.03169,-0.042857,-49.261906,-0.324646,-1.160141
1461,-0.603914,-0.915615,0.175285,-0.997439,-0.051767,-0.023582,-46.807091,-8.75915,3.560696
1462,-0.601614,-0.915615,0.18575,-1.091401,-0.058192,-0.03081,-41.519859,-11.025021,-0.782397
1463,-0.594712,-0.918009,0.156972,-0.916325,-0.103166,-0.028401,-31.700739,13.208142,-0.341769
1464,-0.599313,-0.927584,0.154356,-0.985393,-0.038114,-0.044463,-23.266235,3.640703,-3.614959
1465,-0.601614,-0.932372,0.172669,-0.976557,-0.037312,-0.048479,-25.658169,-8.381405,-1.789566
1466,-0.601614,-0.932372,0.172669,-0.949253,-0.038917,0.008542,-28.112839,1.752427,-1.160141
1467,-0.58781,-0.932372,0.16482,-0.972542,-0.018839,-0.05169,-31.385878,6.09552,-2.167162
1468,-0.597013,-0.929978,0.16482,-0.942025,-0.023659,-0.048479,-35.414406,-2.968261,-1.600768
1469,-0.601614,-0.944341,0.196215,-0.970133,-0.048554,0.010951,-40.197979,-2.527633,-0.404801
1470,-0.597013,-0.932372,0.177901,-0.951662,-0.02125,-0.064541,-37.743309,4.08133,-2.355959
1471,-0.601614,-0.939553,0.151739,-0.959693,-0.003582,-0.0798,-40.072212,-4.038313,-1.034226
1472,-0.599313,-0.941947,0.159588,-0.952465,-0.02687,0.006935,-41.205147,-0.198731,-1.915481
1473,-0.599313,-0.941947,0.159588,-0.973346,-0.039721,-0.078194,-45.674156,5.780807,-2.670672
1474,-0.601614,-0.937159,0.149123,-0.962102,-0.001975,-0.053297,-40.512691,-2.71658,-2.355959
1475,-0.606215,-0.949128,0.146507,-0.966118,-0.022052,-0.005913,-32.833675,1.626513,-0.908311
1476,-0.610816,-0.944341,0.143891,-0.94604,-0.034901,-0.054903,-26.098648,0.997087,-3.1113
1477,-0.599313,-0.951522,0.149123,-0.976557,-0.028477,-0.018764,-29.434717,-1.898208,-1.726534
1478,-0.606215,-0.953916,0.16482,-0.962904,-0.045343,-0.050085,-25.091627,3.074309,-1.600768
1479,-0.606215,-0.953916,0.16482,-0.993423,-0.018839,-0.038841,-28.364668,-1.2059,-1.726534
1480,-0.610816,-0.963491,0.125578,-0.962102,-0.030083,-0.025991,-37.113735,2.06714,-2.230194
